zone_id,id,landuse,name
181466412,181466412,commercial,Ginger
181544627,181544627,commercial,Skora Tech Park
181695458,181695458,commercial,nan
181695461,181695461,commercial,Capgemini
181699297,181699297,commercial,Embassy Crest
182038132,182038132,residential,nan
182175815,182175815,residential,Police Quarters
182175819,182175819,commercial,Shell
182177274,182177274,residential,Eden Au Lac Apartments
182486346,182486346,commercial,nan
182819734,182819734,commercial,Cauvery Ford
184387456,184387456,residential,Brigade Gardenia Park
184759328,184759328,commercial,M S Ramaiah Convention Centre
184946109,184946109,residential,MSR Northcity
185975068,185975068,residential,Adithya Elan Apartments
185975845,185975845,residential,Mahaveer Tranquil
185977461,185977461,residential,Trifecta Sollievo
186248629,186248629,residential,Raaga Apartments
186866772,186866772,residential,MJR Pearl Apartments
187400967,187400967,residential,Gopalan Atlantis
187765472,187765472,residential,Bren Avalon
187765614,187765614,residential,Adithya Elixir
187767259,187767259,residential,Sobha City
188171495,188171495,residential,Adarsh Vista Villas
188208032,188208032,residential,Prisha Orchids
188209553,188209553,residential,Devin Paradise Enclave
188212105,188212105,residential,Nikoo Homes Apartments
188430969,188430969,residential,Judicial Layout Phase II
188431718,188431718,commercial,Nandi Toyota
188434386,188434386,residential,DRDO Phase 1
188623964,188623964,residential,Chaitanya La Grove
188893527,188893527,residential,SLS Square
188895370,188895370,commercial,Tulip Data Center
189046488,189046488,residential,Big Banyan Roots Apartments
190141669,190141669,residential,Sumadhura Vasantham
190144812,190144812,commercial,nan
190144828,190144828,residential,Prestige Misty Waters
190387170,190387170,residential,Mahaveer Mapple
191035688,191035688,commercial,Karnataka Slum Clearance Board
191035693,191035693,residential,Police Quarters
192032069,192032069,commercial,ITC Windsor
192032074,192032074,commercial,Salarpuria Dominion
193664737,193664737,residential,Rohan Jharokha
194059735,194059735,residential,Rohan Avriti
194580931,194580931,residential,SNN Clermont
194600686,194600686,residential,SNN Raj Serenity Apartments
195278102,195278102,residential,Mangam Pride Apartments
195842851,195842851,residential,Sumadhura Madhuram
196302460,196302460,residential,G R Lavender
197986146,197986146,residential,Keerthi Surya Shakti Towers
198048173,198048173,residential,Adarsh Palace
200130973,200130973,residential,Tropical Paradise Layout
200750242,200750242,commercial,Geneva Industries Limited
201253299,201253299,commercial,Unique ID authority of India - UIDAI
201762062,201762062,residential,Krishna Kuteer Villas
202063467,202063467,residential,nan
202063468,202063468,residential,nan
202063469,202063469,residential,nan
202063472,202063472,residential,nan
202662174,202662174,residential,BMRCL Relocated Colony
204266412,204266412,commercial,BBMP
204414356,204414356,commercial,nan
208686727,208686727,commercial,High Court of Karnataka
208686729,208686729,commercial,nan
208686730,208686730,residential,nan
208693358,208693358,commercial,nan
208693753,208693753,commercial,"Radisson Blu Hotel, Atria"
208697532,208697532,commercial,nan
208697536,208697536,commercial,nan
208699640,208699640,commercial,nan
208699641,208699641,residential,nan
208699642,208699642,residential,Deauville Apartments
208699644,208699644,commercial,nan
208699646,208699646,commercial,nan
208699647,208699647,commercial,nan
208701340,208701340,commercial,nan
208701341,208701341,residential,nan
208701342,208701342,residential,nan
208701343,208701343,commercial,nan
208701345,208701345,commercial,nan
208701346,208701346,commercial,nan
208701347,208701347,commercial,nan
208701348,208701348,commercial,nan
208745482,208745482,commercial,nan
208745483,208745483,commercial,nan
208745487,208745487,commercial,nan
208745488,208745488,commercial,nan
208745491,208745491,commercial,nan
208745493,208745493,commercial,nan
208746625,208746625,residential,nan
208746626,208746626,residential,nan
208746628,208746628,residential,nan
208746629,208746629,commercial,Hulkul Brigade Center
208746630,208746630,commercial,nan
208827398,208827398,commercial,Halasuru Gate Traffic Police Station
208827401,208827401,commercial,nan
208827402,208827402,commercial,nan
208827403,208827403,commercial,nan
208827405,208827405,commercial,nan
208827406,208827406,commercial,nan
208827407,208827407,commercial,nan
208827410,208827410,commercial,High Court of Karnataka Administrative Block
208827413,208827413,commercial,nan
208957570,208957570,residential,Purple Garden Apartment
215972588,215972588,residential,Aditya Vintage
217529756,217529756,residential,nan
217536629,217536629,residential,Zen Gardens Apartments
217566868,217566868,residential,CPWD Quarters
217566878,217566878,commercial,Divyasree Greens
217566879,217566879,commercial,Fairway Business Park
217566881,217566881,commercial,nan
217566882,217566882,commercial,nan
217566884,217566884,commercial,nan
217566885,217566885,commercial,Hotel Royal Orchid
217566886,217566886,commercial,nan
217566887,217566887,residential,nan
217572291,217572291,commercial,nan
217572292,217572292,commercial,nan
218642149,218642149,commercial,IIM Telephone Exchange
218907532,218907532,residential,VRR Heritage
218907558,218907558,residential,Vidya Heritage Plaza Appartment
218907561,218907561,residential,Innovative Petal
218907562,218907562,commercial,nan
218911639,218911639,residential,Ferns Habitat
218919366,218919366,commercial,BBMP office Arekere
219000787,219000787,residential,Akme Ballet
219000802,219000802,residential,nan
219016891,219016891,residential,Aakhruthi Homes
219016893,219016893,residential,Alpine Eco
219016895,219016895,residential,Ferns City
219016896,219016896,residential,Ferns Paradise
219016905,219016905,residential,Sankrupa Elite
219016924,219016924,residential,Flushing Meadows
219381649,219381649,residential,CPWD Quarters
219618390,219618390,commercial,MFAR Wilshire III
219618391,219618391,commercial,PPS Ford
219618418,219618418,residential,NCC Urban Ivory Heights
219618419,219618419,commercial,nan
219618421,219618421,residential,Police Quarters Singayyanapalya
221313795,221313795,residential,Skyline Magnolia
223045623,223045623,residential,Sanjay Nagar
224621538,224621538,commercial,nan
226065770,226065770,commercial,Bangalore Development Authority
226529040,226529040,residential,NCC Urban Aster Park
227096526,227096526,residential,Purvi Prestine Apartments
227097031,227097031,residential,Foyer Infinity
227097740,227097740,residential,Krishna Gardens Incity Layout
227098151,227098151,residential,ACAS Cresent Square Apt
229037226,229037226,residential,Sri Krishna Sai Enclave Apartments
229037337,229037337,residential,Sai Yahvi Apartments (u/c)
229628369,229628369,residential,Brigade Lakefront
230229162,230229162,commercial,Wipro SJP2
230468433,230468433,residential,nan
230469051,230469051,residential,Sri Sai Royale
230469462,230469462,commercial,nan
230863017,230863017,residential,Purva Venezia
231521949,231521949,residential,Golden Park Apartments
231529153,231529153,residential,Pavani Pleasant
231529158,231529158,residential,nan
232235456,232235456,residential,Fernhill Apartments
232238868,232238868,residential,Oman Topaz
232238869,232238869,residential,Sobha Oryx
232239478,232239478,residential,Mantri Sarovar
232327875,232327875,residential,Sobha Garnet
232329241,232329241,commercial,Salarpuria Softzone
232332726,232332726,residential,Sobha Hibiscus
232333306,232333306,residential,Sobha Quartz
232333307,232333307,residential,Sobha Aquamarine
232430926,232430926,residential,Akme Harmony
232431133,232431133,residential,Divyashree Elan Apartments
232657594,232657594,commercial,Bharath Electronics Limited
232866008,232866008,residential,V.R.R Residency
232892803,232892803,commercial,Intel
232970396,232970396,commercial,Embassy TechVillage
232972967,232972967,commercial,Cessna Business Park
232973995,232973995,commercial,Salarpuria Touchstone
232973997,232973997,commercial,Salarpuria Hallmark
232978094,232978094,residential,Purva Sunshine
232980250,232980250,residential,Mantri Flora Apartments
232981267,232981267,residential,SJR Park Vista
232981268,232981268,residential,SJR Redwoods
232983507,232983507,residential,Vaswani Villa Del Mar
232983673,232983673,residential,Trinity Acres & Woods
233001388,233001388,commercial,Prestige Tech Park
233003597,233003597,residential,Utopia Apartments
233003773,233003773,commercial,Aricent Group
233003774,233003774,residential,NCC Greenwoods Apartments
233006409,233006409,residential,Banyan Tree Apartments
233006410,233006410,residential,Sobha Iris
233094034,233094034,residential,Oceanus Freesia Enclave
233201273,233201273,residential,Purva Skydale Apartments
233202147,233202147,residential,SJR Blue Waters
233391055,233391055,residential,Astro Silverwood Residency
236668473,236668473,residential,Krishna Lilac Apartments
236669244,236669244,residential,Oceanus Triton Apartments
236670154,236670154,residential,Oceanus Ebony Apartments
236670240,236670240,residential,c
236693943,236693943,residential,Lake City
236694109,236694109,residential,nan
236694288,236694288,residential,nan
236730838,236730838,residential,Salarpuria Greenage
236814188,236814188,residential,Salarpuria Serenity
236947469,236947469,commercial,RMZ Gateway
236976148,236976148,residential,Salarpuria Symphony
236976150,236976150,commercial,nan
237060204,237060204,residential,Wise Residency Apartment
237063429,237063429,residential,nan
237063440,237063440,residential,nan
238031280,238031280,residential,Nyayagrama
238289623,238289623,residential,Shriram Shreyas Apartment
238289646,238289646,residential,Shri Prakriti Apartment
238571959,238571959,residential,The Ledge
238581403,238581403,residential,VDB Celadon
238582593,238582593,residential,Vivek Marvel Apartment
239072206,239072206,residential,Classic Pleasant Ville Layout
239436411,239436411,commercial,Wipro M3 / M4
239451831,239451831,residential,ISRO Layout
239586703,239586703,residential,Vittal Nagar
239588887,239588887,residential,Samrudhi Layout
239599065,239599065,residential,Kalyani Nagara
243396964,243396964,residential,Ark Serene County Apartments
243553544,243553544,commercial,nan
243554710,243554710,residential,Prestige Acropolis
243898038,243898038,residential,nan
243932085,243932085,residential,Mantri Elite
245806441,245806441,commercial,Central Silk Board
246344386,246344386,residential,Police Quarters
247572210,247572210,residential,Urs colony
248099390,248099390,commercial,Chairman's Resort
248437741,248437741,residential,Y D Homes
249233210,249233210,residential,Indraprastha Ruhe
254334628,254334628,residential,Self Financed Society 208
256685820,256685820,commercial,Sea Air Logistics
257661992,257661992,residential,Christella Villas
259063320,259063320,commercial,KPTCL Training Center
259157353,259157353,residential,Radiant Redwood Apartments
259160039,259160039,residential,BTM Residency Phase 1
259181617,259181617,commercial,Huawei India
259191813,259191813,commercial,NetApp
260359250,260359250,residential,Rajashree Layout
261043856,261043856,residential,Four Seasons Apartments
262491688,262491688,residential,Vaswani Brentwood Apartments
263668180,263668180,commercial,MLR Convention Center
263923063,263923063,residential,Shriram Samskruti Apartments
264038069,264038069,residential,Sumadhura's Srinivasam
264139928,264139928,residential,Sena Vihar
264885186,264885186,residential,Mahaveer Reveria
265565391,265565391,commercial,Kirloskar Business Park
266310354,266310354,residential,Prestige Lakeside Habitat
266537221,266537221,residential,Janapriya Apartments
266744402,266744402,residential,SR Layout
266744565,266744565,residential,N R Layout
272973474,272973474,residential,Mini Villa
282860645,282860645,commercial,Manipal Center
283808742,283808742,residential,Prestige Silver Oak
285465921,285465921,residential,Adarsh Rhythm
285466414,285466414,residential,Purva Heights Apartments
285608036,285608036,residential,Pioneer Paradise
285608037,285608037,residential,Brigade Palmsprings
287103311,287103311,residential,Embassy One
287872486,287872486,residential,Telecom Colony
290191383,290191383,commercial,nan
290363186,290363186,commercial,RMZ Futura
291266074,291266074,commercial,Gandhi Bhavan
297042986,297042986,residential,Brigade Jasmine
301754965,301754965,residential,CBR Aakruti Apartments
302359306,302359306,residential,Surakshaa Fair View Apartments
304482165,304482165,residential,Purva Panorama
304772485,304772485,residential,Gayatri Pearl Apartment
306079940,306079940,residential,Alpine Fiesta Apartments
