zone_id,zone_type,transformer_max_capacity_kw,historical_peak_load_hour,baseline_peak_load_kw
218919366,commercial,1572.22,14,945.58
219000787,residential,279.39,19,190.31
219000802,residential,239.84,19,125.41
219016891,residential,335.83,19,226.04
219016893,residential,431.17,19,226.3
219016895,residential,278.44,19,190.94
219016896,residential,228.05,19,151.32
219016905,residential,240.41,19,152.01
219016924,residential,379.75,19,207.92
219381649,residential,398.47,19,275.27
219618390,commercial,1457.28,14,965.11
219618391,commercial,1334.95,14,674.43
219618418,residential,221.18,19,118.46
219618419,commercial,999.74,14,648.31
219618421,residential,335.46,19,173.11
221313795,residential,487.43,19,337.72
223045623,residential,444.4,19,307.54
224621538,commercial,1081.27,14,588.01
226065770,commercial,1523.59,14,1026.77
226529040,residential,416.04,19,243.83
227096526,residential,230.17,19,152.99
227097031,residential,491.0,19,318.91
227097740,residential,310.45,19,214.11
227098151,residential,264.18,19,147.17
229037226,residential,204.07,19,103.65
229037337,residential,346.89,19,190.37
229628369,residential,303.12,19,160.24
230229162,commercial,1597.3,14,1112.46
230468433,residential,341.89,19,209.22
230469051,residential,460.82,19,284.23
230469462,commercial,1108.24,14,768.85
230863017,residential,216.23,19,119.84
231521949,residential,247.99,19,129.55
231529153,residential,270.72,19,150.93
231529158,residential,230.1,19,160.14
232235456,residential,440.79,19,276.61
232238868,residential,308.3,19,179.3
232238869,residential,296.72,19,190.53
232239478,residential,302.38,19,179.45
232327875,residential,442.86,19,289.65
232329241,commercial,1177.01,14,599.84
232332726,residential,369.47,19,193.14
232333306,residential,377.59,19,209.61
232333307,residential,377.16,19,200.2
232430926,residential,372.47,19,191.97
232431133,residential,430.07,19,281.34
232657594,commercial,807.13,14,547.59
232866008,residential,327.28,19,168.11
232892803,commercial,1711.21,14,1022.08
232970396,commercial,1944.01,14,1105.67
232972967,commercial,1912.4,14,1108.38
232973995,commercial,822.09,14,464.05
232973997,commercial,1200.66,14,607.02
232978094,residential,201.33,19,108.59
232980250,residential,259.9,19,179.52
232981267,residential,241.62,19,121.16
232981268,residential,329.05,19,166.89
232983507,residential,496.79,19,257.6
232983673,residential,330.13,19,220.31
233001388,commercial,1069.73,14,576.63
233003597,residential,345.43,19,240.25
233003773,commercial,1363.07,14,910.74
233003774,residential,391.91,19,214.02
233006409,residential,341.07,19,186.84
233006410,residential,405.86,19,214.18
233094034,residential,244.71,19,136.72
233201273,residential,346.22,19,217.2
233202147,residential,370.25,19,233.41
233391055,residential,373.71,19,240.04
236668473,residential,424.17,19,257.09
236669244,residential,444.66,19,266.11
236670154,residential,486.89,19,253.27
236670240,residential,363.09,19,227.32
236693943,residential,376.18,19,189.28
236694109,residential,230.22,19,143.9
236694288,residential,458.63,19,261.61
236730838,residential,368.24,19,196.53
236814188,residential,205.8,19,129.44
236947469,commercial,1436.2,14,861.17
236976148,residential,244.32,19,132.21
236976150,commercial,1901.84,14,1113.85
237060204,residential,480.67,19,325.69
237063429,residential,478.27,19,286.52
237063440,residential,280.4,19,173.12
238031280,residential,233.4,19,138.32
238289623,residential,403.43,19,272.9
238289646,residential,426.95,19,263.12
238571959,residential,315.38,19,205.15
238581403,residential,297.39,19,176.16
238582593,residential,363.83,19,193.19
239072206,residential,438.03,19,270.81
239436411,commercial,894.93,14,496.76
239451831,residential,392.59,19,261.62
239586703,residential,259.09,19,161.24
239588887,residential,263.06,19,174.2
239599065,residential,394.11,19,226.27
243396964,residential,336.27,19,210.94
243553544,commercial,1815.51,14,984.93
243554710,residential,352.75,19,217.69
243898038,residential,392.61,19,223.25
243932085,residential,361.54,19,185.51
245806441,commercial,943.42,14,492.24
246344386,residential,228.17,19,148.78
247572210,residential,392.9,19,221.76
248099390,commercial,1046.85,14,541.52
248437741,residential,464.51,19,302.59
249233210,residential,280.48,19,142.7
254334628,residential,297.97,19,182.88
256685820,commercial,1613.89,14,894.33
257661992,residential,297.1,19,181.1
259063320,commercial,1403.38,14,945.63
259157353,residential,466.96,19,261.91
259160039,residential,276.84,19,186.5
259181617,commercial,1146.03,14,746.9
259191813,commercial,1768.92,14,990.68
260359250,residential,451.84,19,303.08
261043856,residential,340.93,19,216.99
262491688,residential,216.64,19,130.01
263668180,commercial,1500.49,14,858.66
263923063,residential,388.31,19,199.52
264038069,residential,268.59,19,153.26
264139928,residential,229.24,19,138.23
264885186,residential,222.04,19,128.73
265565391,commercial,1798.82,14,997.31
266310354,residential,390.81,19,271.78
266537221,residential,244.08,19,148.62
266744402,residential,362.92,19,251.41
266744565,residential,290.25,19,184.91
272973474,residential,354.21,19,212.81
282860645,commercial,1350.85,14,714.07
283808742,residential,260.54,19,170.69
285465921,residential,369.6,19,241.77
285466414,residential,234.56,19,156.54
285608036,residential,498.49,19,259.42
285608037,residential,384.58,19,221.99
287103311,residential,488.38,19,264.81
287872486,residential,467.99,19,298.64
290191383,commercial,1780.53,14,894.64
290363186,commercial,1881.53,14,1255.96
291266074,commercial,1375.82,14,876.09
297042986,residential,429.4,19,234.71
301754965,residential,293.67,19,198.85
302359306,residential,423.89,19,229.16
304482165,residential,430.49,19,258.04
304772485,residential,301.79,19,180.35
306079940,residential,454.3,19,261.22
306514355,residential,413.23,19,274.24
306520671,commercial,1307.74,14,713.55
308682772,commercial,1450.37,14,768.98
309161351,residential,431.72,19,268.74
309450890,residential,232.65,19,160.36
309688622,residential,410.99,19,284.32
310345249,residential,201.8,19,111.58
310345250,residential,450.22,19,311.04
310456338,residential,490.43,19,274.98
310909494,residential,206.89,19,126.53
312720671,residential,442.74,19,276.36
312904028,commercial,1577.1,14,972.37
313191027,commercial,960.49,14,665.15
313830633,residential,451.83,19,288.73
314609681,residential,206.24,19,129.9
314616178,residential,402.64,19,278.44
316015845,residential,391.13,19,242.79
316018414,commercial,1194.71,14,723.95
317760346,commercial,1290.94,14,703.0
320455185,commercial,1584.24,14,1023.06
321498181,residential,390.89,19,233.92
322947140,residential,474.87,19,245.5
322954720,residential,448.52,19,261.59
323010664,residential,459.41,19,256.07
323036050,residential,260.65,19,151.64
323047914,commercial,1609.49,14,1072.45
323047915,residential,253.46,19,171.64
323094323,residential,252.29,19,143.12
323094325,residential,277.38,19,144.09
323094327,residential,205.72,19,114.81
323121671,commercial,1053.93,14,593.06
323207011,residential,271.26,19,137.27
323217248,residential,488.33,19,267.87
323217250,commercial,1913.53,14,1319.16
323217251,commercial,1505.66,14,790.6
323217252,residential,208.79,19,118.23
323217253,residential,272.62,19,167.19
323217254,residential,353.76,19,235.75
323217255,commercial,1420.14,14,918.75
323217262,commercial,1079.32,14,705.67
323217496,residential,376.73,19,230.21
323220377,commercial,992.41,14,558.36
323220380,commercial,1978.86,14,1209.02
323458353,commercial,1650.25,14,1131.96
323629916,commercial,1259.76,14,804.49
323642598,residential,354.32,19,227.76
323642599,residential,405.14,19,248.55
323852394,residential,369.28,19,235.62
323852398,commercial,1929.78,14,1317.46
323946095,residential,345.73,19,224.1
323946096,residential,481.66,19,266.01
323946097,residential,242.15,19,133.16
323946098,residential,312.52,19,177.94
323946099,residential,216.35,19,124.55
323946101,residential,335.6,19,222.6
324204464,commercial,999.59,14,664.77
324698164,commercial,1869.56,14,1076.9
325436707,commercial,1295.88,14,783.92
325854824,residential,441.58,19,254.25
325926779,commercial,1287.79,14,775.61
326180339,residential,301.74,19,197.12
326468263,residential,402.79,19,251.4
326491691,commercial,1461.05,14,1017.75
327032475,commercial,1522.97,14,813.22
327059482,commercial,1802.99,14,1196.57
327534076,commercial,985.38,14,556.45
327534077,commercial,1635.11,14,1033.82
327534078,commercial,1749.19,14,1024.52
327551782,commercial,1675.5,14,952.93
327551791,commercial,1303.18,14,809.13
328894846,commercial,890.62,14,581.99
328996274,commercial,802.82,14,444.75
329298737,residential,411.03,19,268.38
330057890,residential,413.42,19,244.48
330072418,residential,287.27,19,146.39
330072419,residential,220.27,19,116.6
330072421,residential,385.66,19,248.08
330079114,commercial,1091.05,14,727.31
331184054,residential,337.5,19,175.24
331352084,commercial,1347.13,14,913.76
331352085,commercial,821.97,14,471.58
331376862,residential,231.09,19,129.55
331382761,commercial,1615.17,14,1099.26
331382780,residential,288.61,19,145.7
331538350,commercial,1061.79,14,594.6
331669900,commercial,859.94,14,446.58
331670041,commercial,1348.04,14,942.78
331670260,residential,418.87,19,226.77
331670261,commercial,1909.26,14,1033.06
331670262,commercial,1230.73,14,633.1
331807248,commercial,1603.89,14,1117.35
331807249,residential,255.46,19,156.22
331807250,residential,471.44,19,307.07
331811886,commercial,1176.73,14,689.7
331811887,commercial,1985.45,14,1271.82
331811889,residential,276.17,19,138.26
331814097,residential,290.96,19,167.86
331814746,residential,324.49,19,197.23
332092442,residential,398.02,19,231.23
332907587,commercial,1949.74,14,1194.04
333728073,residential,447.92,19,304.12
334455498,commercial,1011.94,14,566.6
334633607,residential,305.92,19,180.01
334651225,residential,356.74,19,207.79
334651226,commercial,1506.4,14,803.06
334653047,residential,299.37,19,152.32
334653051,residential,476.88,19,330.2
334654790,residential,383.7,19,194.89
334654791,commercial,1544.98,14,847.88
334654792,residential,385.74,19,267.58
334955890,residential,367.75,19,190.23
334955891,residential,282.69,19,157.63
335169246,commercial,1896.1,14,1215.74
335404563,commercial,943.89,14,515.77
338103089,residential,338.72,19,211.62
338103139,commercial,1913.56,14,1159.48
338103140,commercial,1905.13,14,1042.88
338103198,residential,345.07,19,189.5
338103868,residential,202.8,19,121.57
338104618,residential,480.37,19,302.67
338105673,residential,441.91,19,283.67
338106449,commercial,1803.09,14,971.92
340241105,residential,477.35,19,310.47
340241106,commercial,1213.86,14,748.19
340255771,residential,312.0,19,166.81
343138212,residential,297.05,19,165.17
343141799,residential,223.63,19,153.4
343624635,residential,225.59,19,123.62
343628951,residential,357.0,19,235.69
343842766,commercial,955.99,14,555.73
343842772,residential,431.32,19,246.84
343842774,residential,310.76,19,210.44
343842775,residential,274.92,19,186.96
343842778,commercial,1787.37,14,929.11
343842783,residential,241.42,19,151.84
343842786,residential,353.96,19,211.86
343842789,residential,315.69,19,183.94
343842792,residential,257.73,19,178.84
343842793,residential,457.11,19,310.5
343842794,residential,298.6,19,199.81
343842795,residential,393.58,19,259.13
343842796,residential,392.82,19,203.95
343842804,residential,220.98,19,121.33
343885049,residential,325.27,19,200.82
344100106,commercial,1785.86,14,1170.84
344322138,commercial,1272.59,14,876.23
345868197,residential,373.03,19,227.12
346150335,residential,442.29,19,258.47
346177585,commercial,1477.19,14,965.85
346223765,residential,392.66,19,212.84
346239710,residential,313.54,19,216.97
346239997,residential,363.57,19,245.05
346444839,commercial,1098.27,14,552.89
346460207,commercial,1897.4,14,1286.79
346492924,residential,489.16,19,249.88
346518846,commercial,859.11,14,527.69
346520717,commercial,1273.2,14,791.94
346520718,commercial,1652.54,14,982.63
346526290,commercial,1783.54,14,996.87
346714189,residential,483.32,19,277.83
346714976,residential,266.26,19,164.64
346754238,residential,324.24,19,225.88
347029160,residential,295.6,19,198.87
347144592,residential,371.6,19,247.03
347145385,commercial,1489.6,14,754.16
347159781,commercial,923.07,14,581.59
347167686,residential,343.66,19,224.8
347196366,residential,295.64,19,166.97
347434793,residential,275.64,19,171.55
347438356,residential,490.23,19,294.74
347478228,residential,451.56,19,269.14
347537295,residential,336.16,19,229.45
347593507,residential,306.7,19,209.56
348375410,commercial,1915.17,14,1270.47
348453590,residential,450.2,19,243.14
348498281,residential,241.65,19,150.3
349098891,residential,336.22,19,185.64
349502232,residential,289.33,19,167.73
349654005,commercial,880.96,14,512.09
351346801,residential,473.19,19,327.52
351415565,residential,299.39,19,161.76
351585566,residential,455.64,19,262.84
352481876,residential,256.24,19,149.42
352740640,residential,378.29,19,225.07
352974094,commercial,1870.36,14,944.71
353236629,residential,475.03,19,322.22
353374559,commercial,1277.53,14,723.64
353374565,commercial,1617.29,14,864.23
353981011,commercial,1415.25,14,977.26
357144582,residential,442.19,19,231.22
358330818,residential,285.22,19,181.28
359083455,residential,377.33,19,216.05
360342802,commercial,1429.05,14,719.86
360343564,residential,317.39,19,160.22
361528993,commercial,990.78,14,602.89
361567930,residential,310.63,19,162.21
361568357,residential,379.49,19,259.04
361569047,residential,417.98,19,237.28
362880382,residential,321.72,19,165.33
363085001,residential,230.61,19,148.17
363104747,residential,344.46,19,227.04
363116234,residential,312.16,19,175.05
363147254,residential,410.21,19,243.23
363454314,commercial,819.37,14,566.29
363454315,commercial,1063.95,14,577.51
363454316,commercial,1435.73,14,816.65
363456522,commercial,1508.39,14,920.13
363612211,commercial,1277.68,14,849.77
364495430,residential,316.91,19,194.28
364692609,residential,475.63,19,287.62
365255375,residential,350.54,19,192.62
365273817,residential,473.0,19,261.35
366244149,residential,443.14,19,304.54
366244494,commercial,1759.32,14,1112.22
366257070,residential,300.96,19,206.36
366701247,residential,318.43,19,166.43
366702185,residential,440.28,19,223.97
367605330,residential,465.87,19,265.47
367605331,residential,433.85,19,234.95
367605349,residential,385.01,19,236.16
367605353,residential,440.85,19,264.51
367605354,residential,324.11,19,196.06
368126224,residential,499.38,19,296.4
368274331,residential,457.75,19,228.98
368274332,residential,251.43,19,135.52
368274334,commercial,1379.53,14,935.75
368401557,commercial,1109.0,14,696.87
368504354,residential,350.25,19,201.2
368504780,residential,303.73,19,206.66
368722867,residential,404.58,19,238.53
368769035,residential,324.9,19,183.46
368769046,residential,499.43,19,313.59
